playername	month	year	traf
Chris%20Brown	04	2010	4582.000
Chris%20Brown	04	2011	6100.000
Chris%20Brown	05	2006	0
Chris%20Brown	05	2007	0
Chris%20Brown	05	2008	6553.000
Chris%20Brown	05	2009	3164.000
Chris%20Brown	05	2010	4633.000
Chris%20Brown	05	2011	6059.000
Chris%20Brown	06	2006	0
Chris%20Brown	06	2007	0
Chris%20Brown	06	2008	6641.000
Chris%20Brown	06	2009	3012.000
Chris%20Brown	06	2010	3603.000
Chris%20Brown	06	2011	5442.000
Chris%20Brown	07	2006	0
Chris%20Brown	07	2007	0
Chris%20Brown	07	2008	6592.000
Chris%20Brown	07	2009	2941.000
Chris%20Brown	07	2010	4242.000
Chris%20Brown	07	2011	5269.000
Chris%20Brown	08	2006	0
Chris%20Brown	08	2007	0
Chris%20Brown	08	2008	5258.000
Chris%20Brown	08	2009	2661.000
Chris%20Brown	08	2010	6349.000
Chris%20Brown	08	2011	4874.000
Chris%20Brown	09	2006	0
Chris%20Brown	09	2007	0
Chris%20Brown	09	2008	5439.000
Chris%20Brown	09	2009	2477.000
Chris%20Brown	09	2010	6135.000
Chris%20Brown	09	2011	3286.000
Chris%20Brown	10	2006	0
Chris%20Brown	10	2007	0
Chris%20Brown	10	2008	4782.000
Chris%20Brown	10	2009	2741.000
Chris%20Brown	10	2010	6684.000
Chris%20Brown	10	2011	3809.000
Chris%20Brown	11	2006	0
Chris%20Brown	11	2007	0
Chris%20Brown	11	2008	4930.000
Chris%20Brown	11	2009	3740.000
Chris%20Brown	11	2010	6483.000
Chris%20Brown	11	2011	3545.000
Chris%20Brown	12	2006	0
Chris%20Brown	12	2007	4292.000
Chris%20Brown	12	2008	4601.000
Chris%20Brown	12	2009	4181.000
Chris%20Brown	12	2010	4671.000
Chris%20Brown	12	2011	3032.000
Jimmy%20Brown	01	2006	0
Jimmy%20Brown	01	2007	0
Jimmy%20Brown	01	2008	7.000
Jimmy%20Brown	01	2009	7.000
Jimmy%20Brown	01	2010	9.000
Jimmy%20Brown	01	2011	13.000
Jimmy%20Brown	02	2006	0
Jimmy%20Brown	02	2007	0
Jimmy%20Brown	02	2008	8.000
Jimmy%20Brown	02	2009	7.000
Jimmy%20Brown	02	2010	9.000
Jimmy%20Brown	02	2011	12.000
Jimmy%20Brown	03	2006	0
Jimmy%20Brown	03	2007	0
Jimmy%20Brown	03	2008	6.000
Jimmy%20Brown	03	2009	6.000
Jimmy%20Brown	03	2010	9.000
Jimmy%20Brown	03	2011	12.000
Jimmy%20Brown	04	2006	0
Jimmy%20Brown	04	2007	0
Jimmy%20Brown	04	2008	11.000
Jimmy%20Brown	04	2009	6.000
Jimmy%20Brown	04	2010	9.000
Jimmy%20Brown	04	2011	12.000
Jimmy%20Brown	05	2006	0
Jimmy%20Brown	05	2007	0
Jimmy%20Brown	05	2008	13.000
Jimmy%20Brown	05	2009	9.000
Jimmy%20Brown	05	2010	10.000
Jimmy%20Brown	05	2011	10.000
Jimmy%20Brown	06	2006	0
Jimmy%20Brown	06	2007	0
Jimmy%20Brown	06	2008	11.000
Jimmy%20Brown	06	2009	10.000
Jimmy%20Brown	06	2010	8.000
Jimmy%20Brown	06	2011	10.000
Jimmy%20Brown	07	2006	0
Jimmy%20Brown	07	2007	0
Jimmy%20Brown	07	2008	7.000
Jimmy%20Brown	07	2009	12.000
Jimmy%20Brown	07	2010	7.000
Jimmy%20Brown	07	2011	12.000
Jimmy%20Brown	08	2006	0
Jimmy%20Brown	08	2007	0
Jimmy%20Brown	08	2008	5.000
Jimmy%20Brown	08	2009	10.000
Jimmy%20Brown	08	2010	11.000
Jimmy%20Brown	08	2011	9.000
Jimmy%20Brown	09	2006	0
Jimmy%20Brown	09	2007	0
Jimmy%20Brown	09	2008	8.000
Jimmy%20Brown	09	2009	12.000
Jimmy%20Brown	09	2010	12.000
Jimmy%20Brown	09	2011	9.000
Jimmy%20Brown	10	2006	0
Jimmy%20Brown	10	2007	0
Jimmy%20Brown	10	2008	9.000
Jimmy%20Brown	10	2009	11.000
Jimmy%20Brown	10	2010	12.000
Jimmy%20Brown	10	2011	10.000
Jimmy%20Brown	11	2006	0
Jimmy%20Brown	11	2007	0
Jimmy%20Brown	11	2008	7.000
Jimmy%20Brown	11	2009	9.000
Jimmy%20Brown	11	2010	13.000
Jimmy%20Brown	11	2011	12.000
Jimmy%20Brown	12	2006	0
Jimmy%20Brown	12	2007	9.000
Jimmy%20Brown	12	2008	5.000
Jimmy%20Brown	12	2009	10.000
Jimmy%20Brown	12	2010	13.000
Jimmy%20Brown	12	2011	10.000
Tom%20Brunansky	01	2006	0
Tom%20Brunansky	01	2007	0
Tom%20Brunansky	01	2008	18.000
Tom%20Brunansky	01	2009	17.000
Tom%20Brunansky	01	2010	19.000
Tom%20Brunansky	01	2011	26.000
Tom%20Brunansky	02	2006	0
Tom%20Brunansky	02	2007	0
Tom%20Brunansky	02	2008	14.000
Tom%20Brunansky	02	2009	16.000
Tom%20Brunansky	02	2010	16.000
Tom%20Brunansky	02	2011	25.000
Tom%20Brunansky	03	2006	0
Tom%20Brunansky	03	2007	0
Tom%20Brunansky	03	2008	13.000
Tom%20Brunansky	03	2009	19.000
Tom%20Brunansky	03	2010	28.000
Tom%20Brunansky	03	2011	28.000
Tom%20Brunansky	04	2006	0
Tom%20Brunansky	04	2007	0
Tom%20Brunansky	04	2008	23.000
Tom%20Brunansky	04	2009	27.000
Tom%20Brunansky	04	2010	42.000
Tom%20Brunansky	04	2011	30.000
Tom%20Brunansky	05	2006	0
Tom%20Brunansky	05	2007	0
Tom%20Brunansky	05	2008	22.000
Tom%20Brunansky	05	2009	29.000
Tom%20Brunansky	05	2010	34.000
Tom%20Brunansky	05	2011	33.000
Tom%20Brunansky	06	2006	0
Tom%20Brunansky	06	2007	0
Tom%20Brunansky	06	2008	25.000
Tom%20Brunansky	06	2009	30.000
Tom%20Brunansky	06	2010	27.000
Tom%20Brunansky	06	2011	30.000
Tom%20Brunansky	07	2006	0
Tom%20Brunansky	07	2007	0
Tom%20Brunansky	07	2008	31.000
Tom%20Brunansky	07	2009	41.000
Tom%20Brunansky	07	2010	32.000
Tom%20Brunansky	07	2011	41.000
Tom%20Brunansky	08	2006	0
Tom%20Brunansky	08	2007	0
Tom%20Brunansky	08	2008	22.000
Tom%20Brunansky	08	2009	32.000
Tom%20Brunansky	08	2010	44.000
Tom%20Brunansky	08	2011	37.000
Tom%20Brunansky	09	2006	0
Tom%20Brunansky	09	2007	0
Tom%20Brunansky	09	2008	20.000
Tom%20Brunansky	09	2009	23.000
Tom%20Brunansky	09	2010	54.000
Tom%20Brunansky	09	2011	23.000
Tom%20Brunansky	10	2006	0
Tom%20Brunansky	10	2007	0
Tom%20Brunansky	10	2008	18.000
Tom%20Brunansky	10	2009	37.000
Tom%20Brunansky	10	2010	37.000
Tom%20Brunansky	10	2011	26.000
Tom%20Brunansky	11	2006	0
Tom%20Brunansky	11	2007	0
Tom%20Brunansky	11	2008	12.000
Tom%20Brunansky	11	2009	18.000
Tom%20Brunansky	11	2010	33.000
Tom%20Brunansky	11	2011	34.000
Tom%20Brunansky	12	2006	0
Tom%20Brunansky	12	2007	23.000
Tom%20Brunansky	12	2008	14.000
Tom%20Brunansky	12	2009	17.000
Tom%20Brunansky	12	2010	24.000
Tom%20Brunansky	12	2011	18.000
Bill%20Buckner	01	2006	0
Bill%20Buckner	01	2007	0
Bill%20Buckner	01	2008	249.000
Bill%20Buckner	01	2009	202.000
Bill%20Buckner	01	2010	290.000
Bill%20Buckner	01	2011	407.000
Bill%20Buckner	02	2006	0
Bill%20Buckner	02	2007	0
Bill%20Buckner	02	2008	347.000
Bill%20Buckner	02	2009	177.000
Bill%20Buckner	02	2010	212.000
Bill%20Buckner	02	2011	216.000
Bill%20Buckner	03	2006	0
Bill%20Buckner	03	2007	0
Bill%20Buckner	03	2008	270.000
Bill%20Buckner	03	2009	301.000
Bill%20Buckner	03	2010	228.000
Bill%20Buckner	03	2011	391.000
Bill%20Buckner	04	2006	0
Bill%20Buckner	04	2007	0
Bill%20Buckner	04	2008	1914.000
Bill%20Buckner	04	2009	430.000
Bill%20Buckner	04	2010	290.000
Bill%20Buckner	04	2011	423.000
Bill%20Buckner	05	2006	0
Bill%20Buckner	05	2007	0
Bill%20Buckner	05	2008	324.000
Bill%20Buckner	05	2009	421.000
Bill%20Buckner	05	2010	322.000
Bill%20Buckner	05	2011	539.000
Bill%20Buckner	06	2006	0
Bill%20Buckner	06	2007	0
Bill%20Buckner	06	2008	318.000
Bill%20Buckner	06	2009	518.000
Bill%20Buckner	06	2010	370.000
Bill%20Buckner	06	2011	338.000
Bill%20Buckner	07	2006	0
Bill%20Buckner	07	2007	0
Bill%20Buckner	07	2008	323.000
Bill%20Buckner	07	2009	467.000
Bill%20Buckner	07	2010	267.000
Bill%20Buckner	07	2011	427.000
Bill%20Buckner	08	2006	0
Bill%20Buckner	08	2007	0
Bill%20Buckner	08	2008	298.000
Bill%20Buckner	08	2009	370.000
Bill%20Buckner	08	2010	353.000
Bill%20Buckner	08	2011	345.000
Bill%20Buckner	09	2006	0
Bill%20Buckner	09	2007	0
Bill%20Buckner	09	2008	282.000
Bill%20Buckner	09	2009	349.000
Bill%20Buckner	09	2010	295.000
Bill%20Buckner	09	2011	2592.000
Bill%20Buckner	10	2006	0
Bill%20Buckner	10	2007	0
Bill%20Buckner	10	2008	442.000
Bill%20Buckner	10	2009	505.000
Bill%20Buckner	10	2010	453.000
Bill%20Buckner	10	2011	2070.000
Bill%20Buckner	11	2006	0
Bill%20Buckner	11	2007	0
Bill%20Buckner	11	2008	166.000
Bill%20Buckner	11	2009	311.000
Bill%20Buckner	11	2010	239.000
Bill%20Buckner	11	2011	585.000
Bill%20Buckner	12	2006	0
Bill%20Buckner	12	2007	435.000
Bill%20Buckner	12	2008	159.000
Bill%20Buckner	12	2009	230.000
Bill%20Buckner	12	2010	249.000
Bill%20Buckner	12	2011	483.000
Don%20Buford	01	2006	0
Don%20Buford	01	2007	0
Don%20Buford	01	2008	15.000
Don%20Buford	01	2009	13.000
Don%20Buford	01	2010	13.000
Don%20Buford	01	2011	15.000
Don%20Buford	02	2006	0
Don%20Buford	02	2007	0
Don%20Buford	02	2008	13.000
Don%20Buford	02	2009	15.000
Don%20Buford	02	2010	16.000
Don%20Buford	02	2011	18.000
Don%20Buford	03	2006	0
Don%20Buford	03	2007	0
Don%20Buford	03	2008	12.000
Don%20Buford	03	2009	15.000
Don%20Buford	03	2010	16.000
Don%20Buford	03	2011	14.000
Don%20Buford	04	2006	0
Don%20Buford	04	2007	0
Don%20Buford	04	2008	15.000
Don%20Buford	04	2009	17.000
Don%20Buford	04	2010	19.000
Don%20Buford	04	2011	16.000
Don%20Buford	05	2006	0
Don%20Buford	05	2007	0
Don%20Buford	05	2008	16.000
Don%20Buford	05	2009	16.000
Don%20Buford	05	2010	20.000
Don%20Buford	05	2011	20.000
Don%20Buford	06	2006	0
Don%20Buford	06	2007	0
Don%20Buford	06	2008	15.000
Don%20Buford	06	2009	17.000
Don%20Buford	06	2010	15.000
Don%20Buford	06	2011	15.000
Don%20Buford	07	2006	0
Don%20Buford	07	2007	0
Don%20Buford	07	2008	12.000
Don%20Buford	07	2009	20.000
Don%20Buford	07	2010	14.000
Don%20Buford	07	2011	20.000
Don%20Buford	08	2006	0
Don%20Buford	08	2007	0
Don%20Buford	08	2008	12.000
Don%20Buford	08	2009	18.000
Don%20Buford	08	2010	20.000
Don%20Buford	08	2011	24.000
Don%20Buford	09	2006	0
Don%20Buford	09	2007	0
Don%20Buford	09	2008	12.000
Don%20Buford	09	2009	13.000
Don%20Buford	09	2010	17.000
Don%20Buford	09	2011	13.000
Don%20Buford	10	2006	0
Don%20Buford	10	2007	0
Don%20Buford	10	2008	12.000
Don%20Buford	10	2009	18.000
Don%20Buford	10	2010	18.000
Don%20Buford	10	2011	15.000
Don%20Buford	11	2006	0
Don%20Buford	11	2007	0
Don%20Buford	11	2008	9.000
Don%20Buford	11	2009	16.000
Don%20Buford	11	2010	16.000
Don%20Buford	11	2011	17.000
Don%20Buford	12	2006	0
Don%20Buford	12	2007	16.000
Don%20Buford	12	2008	9.000
Don%20Buford	12	2009	14.000
Don%20Buford	12	2010	15.000
Don%20Buford	12	2011	14.000
Bob%20Buhl	01	2006	0
Bob%20Buhl	01	2007	0
Bob%20Buhl	01	2008	22.000
Bob%20Buhl	01	2009	13.000
Bob%20Buhl	01	2010	13.000
Bob%20Buhl	01	2011	13.000
Bob%20Buhl	02	2006	0
Bob%20Buhl	02	2007	0
Bob%20Buhl	02	2008	19.000
Bob%20Buhl	02	2009	16.000
Bob%20Buhl	02	2010	15.000
Bob%20Buhl	02	2011	16.000
Bob%20Buhl	03	2006	0
Bob%20Buhl	03	2007	0
Bob%20Buhl	03	2008	18.000
Bob%20Buhl	03	2009	16.000
Bob%20Buhl	03	2010	16.000
Bob%20Buhl	03	2011	12.000
Bob%20Buhl	04	2006	0
Bob%20Buhl	04	2007	0
Bob%20Buhl	04	2008	23.000
Bob%20Buhl	04	2009	14.000
Bob%20Buhl	04	2010	20.000
Bob%20Buhl	04	2011	12.000
Bob%20Buhl	05	2006	0
Bob%20Buhl	05	2007	0
Bob%20Buhl	05	2008	25.000
Bob%20Buhl	05	2009	23.000
Bob%20Buhl	05	2010	20.000
Bob%20Buhl	05	2011	16.000
Bob%20Buhl	06	2006	0
Bob%20Buhl	06	2007	0
Bob%20Buhl	06	2008	24.000
Bob%20Buhl	06	2009	19.000
Bob%20Buhl	06	2010	14.000
Bob%20Buhl	06	2011	16.000
Bob%20Buhl	07	2006	0
Bob%20Buhl	07	2007	0
Bob%20Buhl	07	2008	32.000
Bob%20Buhl	07	2009	19.000
Bob%20Buhl	07	2010	17.000
Bob%20Buhl	07	2011	17.000
Bob%20Buhl	08	2006	0
Bob%20Buhl	08	2007	0
Bob%20Buhl	08	2008	27.000
Bob%20Buhl	08	2009	16.000
Bob%20Buhl	08	2010	24.000
Bob%20Buhl	08	2011	24.000
Bob%20Buhl	09	2006	0
Bob%20Buhl	09	2007	0
Bob%20Buhl	09	2008	23.000
Bob%20Buhl	09	2009	12.000
Bob%20Buhl	09	2010	19.000
Bob%20Buhl	09	2011	13.000
Bob%20Buhl	10	2006	0
Bob%20Buhl	10	2007	0
Bob%20Buhl	10	2008	20.000
Bob%20Buhl	10	2009	15.000
Bob%20Buhl	10	2010	18.000
Bob%20Buhl	10	2011	16.000
Bob%20Buhl	11	2006	0
Bob%20Buhl	11	2007	0
Bob%20Buhl	11	2008	16.000
Bob%20Buhl	11	2009	14.000
Bob%20Buhl	11	2010	17.000
Bob%20Buhl	11	2011	15.000
Bob%20Buhl	12	2006	0
Bob%20Buhl	12	2007	19.000
Bob%20Buhl	12	2008	12.000
Bob%20Buhl	12	2009	13.000
Bob%20Buhl	12	2010	14.000
Bob%20Buhl	12	2011	12.000
Al%20Bumbry	01	2006	0
Al%20Bumbry	01	2007	0
Al%20Bumbry	01	2008	16.000
Al%20Bumbry	01	2009	16.000
Al%20Bumbry	01	2010	20.000
Al%20Bumbry	01	2011	22.000
Al%20Bumbry	02	2006	0
Al%20Bumbry	02	2007	0
Al%20Bumbry	02	2008	15.000
Al%20Bumbry	02	2009	18.000
Al%20Bumbry	02	2010	18.000
Al%20Bumbry	02	2011	25.000
Al%20Bumbry	03	2006	0
Al%20Bumbry	03	2007	0
Al%20Bumbry	03	2008	16.000
Al%20Bumbry	03	2009	19.000
Al%20Bumbry	03	2010	25.000
Al%20Bumbry	03	2011	21.000
Al%20Bumbry	04	2006	0
Al%20Bumbry	04	2007	0
Al%20Bumbry	04	2008	20.000
Al%20Bumbry	04	2009	27.000
Al%20Bumbry	04	2010	31.000
Al%20Bumbry	04	2011	26.000
Al%20Bumbry	05	2006	0
Al%20Bumbry	05	2007	0
Al%20Bumbry	05	2008	20.000
Al%20Bumbry	05	2009	24.000
Al%20Bumbry	05	2010	34.000
Al%20Bumbry	05	2011	24.000
Al%20Bumbry	06	2006	0
Al%20Bumbry	06	2007	0
Al%20Bumbry	06	2008	21.000
Al%20Bumbry	06	2009	29.000
Al%20Bumbry	06	2010	19.000
Al%20Bumbry	06	2011	26.000
Al%20Bumbry	07	2006	0
Al%20Bumbry	07	2007	0
Al%20Bumbry	07	2008	20.000
Al%20Bumbry	07	2009	29.000
Al%20Bumbry	07	2010	23.000
Al%20Bumbry	07	2011	29.000
Al%20Bumbry	08	2006	0
Al%20Bumbry	08	2007	0
Al%20Bumbry	08	2008	15.000
Al%20Bumbry	08	2009	28.000
Al%20Bumbry	08	2010	35.000
Al%20Bumbry	08	2011	30.000
Al%20Bumbry	09	2006	0
Al%20Bumbry	09	2007	0
Al%20Bumbry	09	2008	15.000
Al%20Bumbry	09	2009	19.000
Al%20Bumbry	09	2010	25.000
Al%20Bumbry	09	2011	18.000
Al%20Bumbry	10	2006	0
Al%20Bumbry	10	2007	0
Al%20Bumbry	10	2008	15.000
Al%20Bumbry	10	2009	24.000
Al%20Bumbry	10	2010	25.000
Al%20Bumbry	10	2011	22.000
Al%20Bumbry	11	2006	0
Al%20Bumbry	11	2007	0
Al%20Bumbry	11	2008	12.000
Al%20Bumbry	11	2009	21.000
Al%20Bumbry	11	2010	25.000
Al%20Bumbry	11	2011	27.000
Al%20Bumbry	12	2006	0
Al%20Bumbry	12	2007	16.000
Al%20Bumbry	12	2008	12.000
Al%20Bumbry	12	2009	17.000
Al%20Bumbry	12	2010	21.000
Al%20Bumbry	12	2011	23.000
Jim%20Bunning	01	2006	0
Jim%20Bunning	01	2007	0
Jim%20Bunning	01	2008	126.000
Jim%20Bunning	01	2009	343.000
Jim%20Bunning	01	2010	257.000
Jim%20Bunning	01	2011	202.000
Jim%20Bunning	02	2006	0
Jim%20Bunning	02	2007	0
Jim%20Bunning	02	2008	130.000
Jim%20Bunning	02	2009	632.000
Jim%20Bunning	02	2010	621.000
Jim%20Bunning	02	2011	158.000
Jim%20Bunning	03	2006	0
Jim%20Bunning	03	2007	0
Jim%20Bunning	03	2008	127.000
Jim%20Bunning	03	2009	419.000
Jim%20Bunning	03	2010	2991.000
Jim%20Bunning	03	2011	149.000
Jim%20Bunning	04	2006	0
Jim%20Bunning	04	2007	0
Jim%20Bunning	04	2008	186.000
Jim%20Bunning	04	2009	254.000
Jim%20Bunning	04	2010	318.000
Jim%20Bunning	04	2011	179.000
Jim%20Bunning	05	2006	0
Jim%20Bunning	05	2007	0
Jim%20Bunning	05	2008	176.000
Jim%20Bunning	05	2009	335.000
Jim%20Bunning	05	2010	632.000
Jim%20Bunning	05	2011	175.000
Jim%20Bunning	06	2006	0
Jim%20Bunning	06	2007	0
Jim%20Bunning	06	2008	168.000
Jim%20Bunning	06	2009	246.000
Jim%20Bunning	06	2010	239.000
Jim%20Bunning	06	2011	155.000
Jim%20Bunning	07	2006	0
Jim%20Bunning	07	2007	0
Jim%20Bunning	07	2008	207.000
Jim%20Bunning	07	2009	695.000
Jim%20Bunning	07	2010	293.000
Jim%20Bunning	07	2011	193.000
Jim%20Bunning	08	2006	0
Jim%20Bunning	08	2007	0
Jim%20Bunning	08	2008	155.000
Jim%20Bunning	08	2009	338.000
Jim%20Bunning	08	2010	396.000
Jim%20Bunning	08	2011	190.000
Jim%20Bunning	09	2006	0
Jim%20Bunning	09	2007	0
Jim%20Bunning	09	2008	467.000
Jim%20Bunning	09	2009	281.000
Jim%20Bunning	09	2010	291.000
Jim%20Bunning	09	2011	130.000
Jim%20Bunning	10	2006	0
Jim%20Bunning	10	2007	0
Jim%20Bunning	10	2008	300.000
Jim%20Bunning	10	2009	267.000
Jim%20Bunning	10	2010	375.000
Jim%20Bunning	10	2011	148.000
Jim%20Bunning	11	2006	0
Jim%20Bunning	11	2007	0
Jim%20Bunning	11	2008	267.000
Jim%20Bunning	11	2009	227.000
Jim%20Bunning	11	2010	478.000
Jim%20Bunning	11	2011	129.000
Jim%20Bunning	12	2006	0
Jim%20Bunning	12	2007	124.000
Jim%20Bunning	12	2008	207.000
Jim%20Bunning	12	2009	478.000
Jim%20Bunning	12	2010	293.000
Jim%20Bunning	12	2011	131.000
Lew%20Burdette	01	2006	0
Lew%20Burdette	01	2007	0
Lew%20Burdette	01	2008	34.000
Lew%20Burdette	01	2009	23.000
Lew%20Burdette	01	2010	27.000
Lew%20Burdette	01	2011	32.000
Lew%20Burdette	02	2006	0
Lew%20Burdette	02	2007	0
Lew%20Burdette	02	2008	26.000
Lew%20Burdette	02	2009	26.000
Lew%20Burdette	02	2010	31.000
Lew%20Burdette	02	2011	38.000
Lew%20Burdette	03	2006	0
Lew%20Burdette	03	2007	0
Lew%20Burdette	03	2008	19.000
Lew%20Burdette	03	2009	27.000
Lew%20Burdette	03	2010	39.000
Lew%20Burdette	03	2011	33.000
Lew%20Burdette	04	2006	0
Lew%20Burdette	04	2007	0
Lew%20Burdette	04	2008	35.000
Lew%20Burdette	04	2009	27.000
Lew%20Burdette	04	2010	42.000
Lew%20Burdette	04	2011	36.000
Lew%20Burdette	05	2006	0
Lew%20Burdette	05	2007	0
Lew%20Burdette	05	2008	40.000
Lew%20Burdette	05	2009	31.000
Lew%20Burdette	05	2010	48.000
Lew%20Burdette	05	2011	44.000
Lew%20Burdette	06	2006	0
Lew%20Burdette	06	2007	0
Lew%20Burdette	06	2008	29.000
Lew%20Burdette	06	2009	33.000
Lew%20Burdette	06	2010	40.000
Lew%20Burdette	06	2011	38.000
Lew%20Burdette	07	2006	0
Lew%20Burdette	07	2007	0
Lew%20Burdette	07	2008	39.000
Lew%20Burdette	07	2009	37.000
Lew%20Burdette	07	2010	39.000
Lew%20Burdette	07	2011	44.000
Lew%20Burdette	08	2006	0
Lew%20Burdette	08	2007	0
Lew%20Burdette	08	2008	27.000
Lew%20Burdette	08	2009	29.000
Lew%20Burdette	08	2010	55.000
Lew%20Burdette	08	2011	43.000
Lew%20Burdette	09	2006	0
Lew%20Burdette	09	2007	0
Lew%20Burdette	09	2008	28.000
Lew%20Burdette	09	2009	27.000
Lew%20Burdette	09	2010	44.000
Lew%20Burdette	09	2011	26.000
Lew%20Burdette	10	2006	0
Lew%20Burdette	10	2007	0
Lew%20Burdette	10	2008	29.000
Lew%20Burdette	10	2009	36.000
Lew%20Burdette	10	2010	53.000
Lew%20Burdette	10	2011	44.000
Lew%20Burdette	11	2006	0
Lew%20Burdette	11	2007	0
Lew%20Burdette	11	2008	25.000
Lew%20Burdette	11	2009	33.000
Lew%20Burdette	11	2010	47.000
Lew%20Burdette	11	2011	39.000
Lew%20Burdette	12	2006	0
Lew%20Burdette	12	2007	31.000
Lew%20Burdette	12	2008	21.000
Lew%20Burdette	12	2009	26.000
Lew%20Burdette	12	2010	33.000
Lew%20Burdette	12	2011	38.000
Smoky%20Burgess	01	2006	0
Smoky%20Burgess	01	2007	0
Smoky%20Burgess	01	2008	16.000
Smoky%20Burgess	01	2009	11.000
Smoky%20Burgess	01	2010	14.000
Smoky%20Burgess	01	2011	23.000
Smoky%20Burgess	02	2006	0
Smoky%20Burgess	02	2007	0
Smoky%20Burgess	02	2008	12.000
Smoky%20Burgess	02	2009	15.000
Smoky%20Burgess	02	2010	17.000
Smoky%20Burgess	02	2011	20.000
Smoky%20Burgess	03	2006	0
Smoky%20Burgess	03	2007	0
Smoky%20Burgess	03	2008	10.000
Smoky%20Burgess	03	2009	15.000
Smoky%20Burgess	03	2010	22.000
Smoky%20Burgess	03	2011	18.000
Smoky%20Burgess	04	2006	0
Smoky%20Burgess	04	2007	0
Smoky%20Burgess	04	2008	15.000
Smoky%20Burgess	04	2009	19.000
Smoky%20Burgess	04	2010	27.000
Smoky%20Burgess	04	2011	19.000
Smoky%20Burgess	05	2006	0
Smoky%20Burgess	05	2007	0
Smoky%20Burgess	05	2008	17.000
Smoky%20Burgess	05	2009	22.000
Smoky%20Burgess	05	2010	25.000
Smoky%20Burgess	05	2011	21.000
Smoky%20Burgess	06	2006	0
Smoky%20Burgess	06	2007	0
Smoky%20Burgess	06	2008	17.000
Smoky%20Burgess	06	2009	17.000
Smoky%20Burgess	06	2010	23.000
Smoky%20Burgess	06	2011	24.000
Smoky%20Burgess	07	2006	0
Smoky%20Burgess	07	2007	0
Smoky%20Burgess	07	2008	19.000
Smoky%20Burgess	07	2009	23.000
Smoky%20Burgess	07	2010	23.000
Smoky%20Burgess	07	2011	26.000
Smoky%20Burgess	08	2006	0
Smoky%20Burgess	08	2007	0
Smoky%20Burgess	08	2008	15.000
Smoky%20Burgess	08	2009	22.000
Smoky%20Burgess	08	2010	35.000
Smoky%20Burgess	08	2011	24.000
Smoky%20Burgess	09	2006	0
Smoky%20Burgess	09	2007	0
Smoky%20Burgess	09	2008	14.000
Smoky%20Burgess	09	2009	16.000
Smoky%20Burgess	09	2010	28.000
Smoky%20Burgess	09	2011	16.000
Smoky%20Burgess	10	2006	0
Smoky%20Burgess	10	2007	0
Smoky%20Burgess	10	2008	14.000
Smoky%20Burgess	10	2009	23.000
Smoky%20Burgess	10	2010	26.000
Smoky%20Burgess	10	2011	22.000
Smoky%20Burgess	11	2006	0
Smoky%20Burgess	11	2007	0
Smoky%20Burgess	11	2008	18.000
Smoky%20Burgess	11	2009	15.000
Smoky%20Burgess	11	2010	23.000
Smoky%20Burgess	11	2011	21.000
Smoky%20Burgess	12	2006	0
Smoky%20Burgess	12	2007	13.000
Smoky%20Burgess	12	2008	12.000
Smoky%20Burgess	12	2009	16.000
Smoky%20Burgess	12	2010	45.000
Smoky%20Burgess	12	2011	13.000
Tom%20Burgmeier	01	2006	0
Tom%20Burgmeier	01	2007	0
Tom%20Burgmeier	01	2008	9.000
Tom%20Burgmeier	01	2009	6.000
Tom%20Burgmeier	01	2010	5.000
Tom%20Burgmeier	01	2011	6.000
Tom%20Burgmeier	02	2006	0
Tom%20Burgmeier	02	2007	0
Tom%20Burgmeier	02	2008	7.000
Tom%20Burgmeier	02	2009	6.000
Tom%20Burgmeier	02	2010	6.000
Tom%20Burgmeier	02	2011	6.000
Tom%20Burgmeier	03	2006	0
Tom%20Burgmeier	03	2007	0
Tom%20Burgmeier	03	2008	6.000
Tom%20Burgmeier	03	2009	10.000
Tom%20Burgmeier	03	2010	7.000
Tom%20Burgmeier	03	2011	6.000
Tom%20Burgmeier	04	2006	0
Tom%20Burgmeier	04	2007	0
Tom%20Burgmeier	04	2008	7.000
Tom%20Burgmeier	04	2009	7.000
Tom%20Burgmeier	04	2010	8.000
Tom%20Burgmeier	04	2011	5.000
Tom%20Burgmeier	05	2006	0
Tom%20Burgmeier	05	2007	0
Tom%20Burgmeier	05	2008	8.000
Tom%20Burgmeier	05	2009	9.000
Tom%20Burgmeier	05	2010	8.000
Tom%20Burgmeier	05	2011	6.000
Tom%20Burgmeier	06	2006	0
Tom%20Burgmeier	06	2007	0
Tom%20Burgmeier	06	2008	8.000
Tom%20Burgmeier	06	2009	7.000
Tom%20Burgmeier	06	2010	7.000
Tom%20Burgmeier	06	2011	5.000
Tom%20Burgmeier	07	2006	0
Tom%20Burgmeier	07	2007	0
Tom%20Burgmeier	07	2008	8.000
Tom%20Burgmeier	07	2009	11.000
Tom%20Burgmeier	07	2010	6.000
Tom%20Burgmeier	07	2011	8.000
Tom%20Burgmeier	08	2006	0
Tom%20Burgmeier	08	2007	0
Tom%20Burgmeier	08	2008	9.000
Tom%20Burgmeier	08	2009	11.000
Tom%20Burgmeier	08	2010	11.000
Tom%20Burgmeier	08	2011	8.000
Tom%20Burgmeier	09	2006	0
Tom%20Burgmeier	09	2007	0
Tom%20Burgmeier	09	2008	7.000
Tom%20Burgmeier	09	2009	8.000
Tom%20Burgmeier	09	2010	6.000
Tom%20Burgmeier	09	2011	4.000
