playername	month	year	img	char
Dick%20Allen	7	2009	0	61380
Dick%20Allen	7	2010	1	73080
Dick%20Allen	7	2011	1	122731
Dick%20Allen	8	2006	0	24704
Dick%20Allen	8	2007	0	30947
Dick%20Allen	8	2008	0	53276
Dick%20Allen	8	2009	0	61649
Dick%20Allen	8	2010	1	74609
Dick%20Allen	8	2011	1	122386
Dick%20Allen	9	2006	0	24767
Dick%20Allen	9	2007	0	31377
Dick%20Allen	9	2008	0	54731
Dick%20Allen	9	2009	0	63039
Dick%20Allen	9	2010	1	74667
Dick%20Allen	9	2011	1	122386
Dick%20Allen	10	2006	0	25144
Dick%20Allen	10	2007	0	34138
Dick%20Allen	10	2008	0	55098
Dick%20Allen	10	2009	1	70160
Dick%20Allen	10	2010	1	74415
Dick%20Allen	10	2011	1	122386
Dick%20Allen	11	2006	0	25390
Dick%20Allen	11	2007	0	34263
Dick%20Allen	11	2008	0	55352
Dick%20Allen	11	2009	1	71755
Dick%20Allen	11	2010	1	74865
Dick%20Allen	11	2011	1	133941
Dick%20Allen	12	2006	0	29897
Dick%20Allen	12	2007	0	34832
Dick%20Allen	12	2008	0	55421
Dick%20Allen	12	2009	1	72080
Dick%20Allen	12	2010	1	74798
Dick%20Allen	12	2011	1	133941
Gene%20Alley	1	2006	0	9809
Gene%20Alley	1	2007	0	10381
Gene%20Alley	1	2008	0	11543
Gene%20Alley	1	2009	0	17501
Gene%20Alley	1	2010	0	20566
Gene%20Alley	1	2011	0	22156
Gene%20Alley	2	2006	0	9809
Gene%20Alley	2	2007	0	10381
Gene%20Alley	2	2008	0	11543
Gene%20Alley	2	2009	0	17501
Gene%20Alley	2	2010	0	21536
Gene%20Alley	2	2011	0	22460
Gene%20Alley	3	2006	0	9789
Gene%20Alley	3	2007	0	10381
Gene%20Alley	3	2008	0	11759
Gene%20Alley	3	2009	0	19833
Gene%20Alley	3	2010	0	21536
Gene%20Alley	3	2011	0	22460
Gene%20Alley	4	2006	0	9984
Gene%20Alley	4	2007	0	10088
Gene%20Alley	4	2008	0	11759
Gene%20Alley	4	2009	0	19833
Gene%20Alley	4	2010	0	21275
Gene%20Alley	4	2011	0	22460
Gene%20Alley	5	2006	0	9984
Gene%20Alley	5	2007	0	10088
Gene%20Alley	5	2008	0	17489
Gene%20Alley	5	2009	0	20478
Gene%20Alley	5	2010	0	21275
Gene%20Alley	5	2011	0	22256
Gene%20Alley	6	2006	0	10358
Gene%20Alley	6	2007	0	10088
Gene%20Alley	6	2008	0	17489
Gene%20Alley	6	2009	0	20478
Gene%20Alley	6	2010	0	21155
Gene%20Alley	6	2011	0	22256
Gene%20Alley	7	2006	0	10568
Gene%20Alley	7	2007	0	6546
Gene%20Alley	7	2008	0	17489
Gene%20Alley	7	2009	0	20478
Gene%20Alley	7	2010	0	20931
Gene%20Alley	7	2011	0	22410
Gene%20Alley	8	2006	0	10568
Gene%20Alley	8	2007	0	6546
Gene%20Alley	8	2008	0	17694
Gene%20Alley	8	2009	0	20478
Gene%20Alley	8	2010	0	20931
Gene%20Alley	8	2011	0	22410
Gene%20Alley	9	2006	0	10503
Gene%20Alley	9	2007	0	6546
Gene%20Alley	9	2008	0	17523
Gene%20Alley	9	2009	0	20478
Gene%20Alley	9	2010	0	20931
Gene%20Alley	9	2011	0	22410
Gene%20Alley	10	2006	0	10503
Gene%20Alley	10	2007	0	11537
Gene%20Alley	10	2008	0	17501
Gene%20Alley	10	2009	0	20864
Gene%20Alley	10	2010	0	20931
Gene%20Alley	10	2011	0	22410
Gene%20Alley	11	2006	0	10503
Gene%20Alley	11	2007	0	11543
Gene%20Alley	11	2008	0	17501
Gene%20Alley	11	2009	0	20864
Gene%20Alley	11	2010	0	22216
Gene%20Alley	11	2011	0	22410
Gene%20Alley	12	2006	0	10503
Gene%20Alley	12	2007	0	11543
Gene%20Alley	12	2008	0	17501
Gene%20Alley	12	2009	0	20864
Gene%20Alley	12	2010	0	22156
Gene%20Alley	12	2011	0	22410
Bob%20Allison	1	2006	0	10747
Bob%20Allison	1	2007	0	10783
Bob%20Allison	1	2008	0	11512
Bob%20Allison	1	2009	0	18862
Bob%20Allison	1	2010	0	22884
Bob%20Allison	1	2011	0	24551
Bob%20Allison	2	2006	0	10747
Bob%20Allison	2	2007	0	10783
Bob%20Allison	2	2008	0	17994
Bob%20Allison	2	2009	0	21549
Bob%20Allison	2	2010	0	22884
Bob%20Allison	2	2011	0	24551
Bob%20Allison	3	2006	0	10747
Bob%20Allison	3	2007	0	11044
Bob%20Allison	3	2008	0	18520
Bob%20Allison	3	2009	0	21549
Bob%20Allison	3	2010	0	22806
Bob%20Allison	3	2011	0	24551
Bob%20Allison	4	2006	0	10747
Bob%20Allison	4	2007	0	11044
Bob%20Allison	4	2008	0	18520
Bob%20Allison	4	2009	0	21712
Bob%20Allison	4	2010	0	22718
Bob%20Allison	4	2011	0	59101
Bob%20Allison	5	2006	0	10747
Bob%20Allison	5	2007	0	11044
Bob%20Allison	5	2008	0	18586
Bob%20Allison	5	2009	0	22661
Bob%20Allison	5	2010	0	22718
Bob%20Allison	5	2011	0	59273
Bob%20Allison	6	2006	0	10791
Bob%20Allison	6	2007	0	10952
Bob%20Allison	6	2008	0	18763
Bob%20Allison	6	2009	0	22575
Bob%20Allison	6	2010	0	22973
Bob%20Allison	6	2011	1	69386
Bob%20Allison	7	2006	0	11178
Bob%20Allison	7	2007	0	10982
Bob%20Allison	7	2008	0	18924
Bob%20Allison	7	2009	0	22575
Bob%20Allison	7	2010	0	22357
Bob%20Allison	7	2011	1	70665
Bob%20Allison	8	2006	0	11220
Bob%20Allison	8	2007	0	11450
Bob%20Allison	8	2008	0	18881
Bob%20Allison	8	2009	0	22966
Bob%20Allison	8	2010	0	22607
Bob%20Allison	8	2011	1	70743
Bob%20Allison	9	2006	0	11458
Bob%20Allison	9	2007	0	11450
Bob%20Allison	9	2008	0	18862
Bob%20Allison	9	2009	0	22966
Bob%20Allison	9	2010	0	22437
Bob%20Allison	9	2011	1	70743
Bob%20Allison	10	2006	0	11458
Bob%20Allison	10	2007	0	11450
Bob%20Allison	10	2008	0	18862
Bob%20Allison	10	2009	0	22966
Bob%20Allison	10	2010	0	23938
Bob%20Allison	10	2011	1	70743
Bob%20Allison	11	2006	0	11377
Bob%20Allison	11	2007	0	11512
Bob%20Allison	11	2008	0	18862
Bob%20Allison	11	2009	0	22966
Bob%20Allison	11	2010	0	23797
Bob%20Allison	11	2011	1	71360
Bob%20Allison	12	2006	0	11377
Bob%20Allison	12	2007	0	11512
Bob%20Allison	12	2008	0	18862
Bob%20Allison	12	2009	0	22966
Bob%20Allison	12	2010	0	23797
Bob%20Allison	12	2011	1	70620
Sandy%20Alomar	1	2006	0	5330
Sandy%20Alomar	1	2007	0	5330
Sandy%20Alomar	1	2008	0	5397
Sandy%20Alomar	1	2009	0	4986
Sandy%20Alomar	1	2010	0	4961
Sandy%20Alomar	1	2011	0	4773
Sandy%20Alomar	2	2006	0	5330
Sandy%20Alomar	2	2007	0	5330
Sandy%20Alomar	2	2008	0	5397
Sandy%20Alomar	2	2009	0	4986
Sandy%20Alomar	2	2010	0	4961
Sandy%20Alomar	2	2011	0	4773
Sandy%20Alomar	3	2006	0	5330
Sandy%20Alomar	3	2007	0	5330
Sandy%20Alomar	3	2008	0	5397
Sandy%20Alomar	3	2009	0	4986
Sandy%20Alomar	3	2010	0	4961
Sandy%20Alomar	3	2011	0	4773
Sandy%20Alomar	4	2006	0	5330
Sandy%20Alomar	4	2007	0	5330
Sandy%20Alomar	4	2008	0	5397
Sandy%20Alomar	4	2009	0	4986
Sandy%20Alomar	4	2010	0	4961
Sandy%20Alomar	4	2011	0	4773
Sandy%20Alomar	5	2006	0	5330
Sandy%20Alomar	5	2007	0	5330
Sandy%20Alomar	5	2008	0	5397
Sandy%20Alomar	5	2009	0	4986
Sandy%20Alomar	5	2010	0	4961
Sandy%20Alomar	5	2011	0	4773
Sandy%20Alomar	6	2006	0	5330
Sandy%20Alomar	6	2007	0	5330
Sandy%20Alomar	6	2008	0	5397
Sandy%20Alomar	6	2009	0	5096
Sandy%20Alomar	6	2010	0	4773
Sandy%20Alomar	6	2011	0	4773
Sandy%20Alomar	7	2006	0	5330
Sandy%20Alomar	7	2007	0	5330
Sandy%20Alomar	7	2008	0	5397
Sandy%20Alomar	7	2009	0	4961
Sandy%20Alomar	7	2010	0	4773
Sandy%20Alomar	7	2011	0	4773
Sandy%20Alomar	8	2006	0	5330
Sandy%20Alomar	8	2007	0	5330
Sandy%20Alomar	8	2008	0	4986
Sandy%20Alomar	8	2009	0	4961
Sandy%20Alomar	8	2010	0	4773
Sandy%20Alomar	8	2011	0	4773
Sandy%20Alomar	9	2006	0	5330
Sandy%20Alomar	9	2007	0	5330
Sandy%20Alomar	9	2008	0	4986
Sandy%20Alomar	9	2009	0	4961
Sandy%20Alomar	9	2010	0	4773
Sandy%20Alomar	9	2011	0	4773
Sandy%20Alomar	10	2006	0	5330
Sandy%20Alomar	10	2007	0	5397
Sandy%20Alomar	10	2008	0	4986
Sandy%20Alomar	10	2009	0	4961
Sandy%20Alomar	10	2010	0	4773
Sandy%20Alomar	10	2011	0	4773
Sandy%20Alomar	11	2006	0	5330
Sandy%20Alomar	11	2007	0	5397
Sandy%20Alomar	11	2008	0	4986
Sandy%20Alomar	11	2009	0	4961
Sandy%20Alomar	11	2010	0	4773
Sandy%20Alomar	11	2011	0	4773
Sandy%20Alomar	12	2006	0	5330
Sandy%20Alomar	12	2007	0	5397
Sandy%20Alomar	12	2008	0	4986
Sandy%20Alomar	12	2009	0	4961
Sandy%20Alomar	12	2010	0	4773
Sandy%20Alomar	12	2011	0	4773
Felipe%20Alou	1	2006	0	21501
Felipe%20Alou	1	2007	0	30073
Felipe%20Alou	1	2008	0	27316
Felipe%20Alou	1	2009	0	34104
Felipe%20Alou	1	2010	1	50693
Felipe%20Alou	1	2011	1	52043
Felipe%20Alou	2	2006	0	21479
Felipe%20Alou	2	2007	0	30073
Felipe%20Alou	2	2008	0	27232
Felipe%20Alou	2	2009	1	39084
Felipe%20Alou	2	2010	1	50697
Felipe%20Alou	2	2011	1	52043
Felipe%20Alou	3	2006	0	23260
Felipe%20Alou	3	2007	0	30143
Felipe%20Alou	3	2008	0	30745
Felipe%20Alou	3	2009	1	44335
Felipe%20Alou	3	2010	1	50697
Felipe%20Alou	3	2011	1	52043
Felipe%20Alou	4	2006	0	27445
Felipe%20Alou	4	2007	0	30162
Felipe%20Alou	4	2008	0	30745
Felipe%20Alou	4	2009	1	44642
Felipe%20Alou	4	2010	1	50697
Felipe%20Alou	4	2011	1	51997
Felipe%20Alou	5	2006	0	28552
Felipe%20Alou	5	2007	0	30031
Felipe%20Alou	5	2008	0	34949
Felipe%20Alou	5	2009	1	44642
Felipe%20Alou	5	2010	1	50697
Felipe%20Alou	5	2011	1	52103
Felipe%20Alou	6	2006	0	28684
Felipe%20Alou	6	2007	0	18631
Felipe%20Alou	6	2008	0	34945
Felipe%20Alou	6	2009	1	44872
Felipe%20Alou	6	2010	1	50656
Felipe%20Alou	6	2011	1	52103
Felipe%20Alou	7	2006	0	28673
Felipe%20Alou	7	2007	0	19234
Felipe%20Alou	7	2008	0	34945
Felipe%20Alou	7	2009	1	44872
Felipe%20Alou	7	2010	1	50750
Felipe%20Alou	7	2011	2	52882
Felipe%20Alou	8	2006	0	29660
Felipe%20Alou	8	2007	0	25728
Felipe%20Alou	8	2008	0	34945
Felipe%20Alou	8	2009	1	50415
Felipe%20Alou	8	2010	1	50750
Felipe%20Alou	8	2011	2	53255
Felipe%20Alou	9	2006	0	29484
Felipe%20Alou	9	2007	0	25746
Felipe%20Alou	9	2008	0	33985
Felipe%20Alou	9	2009	1	50415
Felipe%20Alou	9	2010	1	50750
Felipe%20Alou	9	2011	2	53255
Felipe%20Alou	10	2006	0	29484
Felipe%20Alou	10	2007	0	26985
Felipe%20Alou	10	2008	0	34206
Felipe%20Alou	10	2009	1	50944
Felipe%20Alou	10	2010	1	50750
Felipe%20Alou	10	2011	2	50552
Felipe%20Alou	11	2006	0	29869
Felipe%20Alou	11	2007	0	26967
Felipe%20Alou	11	2008	0	34104
Felipe%20Alou	11	2009	1	50944
Felipe%20Alou	11	2010	1	52181
Felipe%20Alou	11	2011	2	50925
Felipe%20Alou	12	2006	0	29785
Felipe%20Alou	12	2007	0	26995
Felipe%20Alou	12	2008	0	34104
Felipe%20Alou	12	2009	1	50602
Felipe%20Alou	12	2010	1	52043
Felipe%20Alou	12	2011	2	48382
Matty%20Alou	1	2006	0	13919
Matty%20Alou	1	2007	0	19345
Matty%20Alou	1	2008	0	15434
Matty%20Alou	1	2009	0	15628
Matty%20Alou	1	2010	0	20581
Matty%20Alou	1	2011	0	21781
Matty%20Alou	2	2006	0	13919
Matty%20Alou	2	2007	0	19134
Matty%20Alou	2	2008	0	15917
Matty%20Alou	2	2009	0	15628
Matty%20Alou	2	2010	0	20581
Matty%20Alou	2	2011	0	21781
Matty%20Alou	3	2006	0	13861
Matty%20Alou	3	2007	0	19153
Matty%20Alou	3	2008	0	15791
Matty%20Alou	3	2009	0	19763
Matty%20Alou	3	2010	0	20581
Matty%20Alou	3	2011	0	21573
Matty%20Alou	4	2006	0	13959
Matty%20Alou	4	2007	0	10339
Matty%20Alou	4	2008	0	15744
Matty%20Alou	4	2009	0	19757
Matty%20Alou	4	2010	0	20581
Matty%20Alou	4	2011	0	21573
Matty%20Alou	5	2006	0	14999
Matty%20Alou	5	2007	0	9988
Matty%20Alou	5	2008	0	15774
Matty%20Alou	5	2009	0	19911
Matty%20Alou	5	2010	0	20581
Matty%20Alou	5	2011	0	21701
Matty%20Alou	6	2006	0	14999
Matty%20Alou	6	2007	0	9988
Matty%20Alou	6	2008	0	15774
Matty%20Alou	6	2009	0	20126
Matty%20Alou	6	2010	0	20581
Matty%20Alou	6	2011	0	21701
Matty%20Alou	7	2006	0	14999
Matty%20Alou	7	2007	0	10282
Matty%20Alou	7	2008	0	15774
Matty%20Alou	7	2009	0	20892
Matty%20Alou	7	2010	0	20268
Matty%20Alou	7	2011	0	21900
Matty%20Alou	8	2006	0	18963
Matty%20Alou	8	2007	0	10180
Matty%20Alou	8	2008	0	15902
Matty%20Alou	8	2009	0	20681
Matty%20Alou	8	2010	0	20268
Matty%20Alou	8	2011	0	21900
Matty%20Alou	9	2006	0	18963
Matty%20Alou	9	2007	0	10180
Matty%20Alou	9	2008	0	15794
Matty%20Alou	9	2009	0	20681
Matty%20Alou	9	2010	0	20268
Matty%20Alou	9	2011	0	21900
Matty%20Alou	10	2006	0	19333
Matty%20Alou	10	2007	0	15239
Matty%20Alou	10	2008	0	15794
Matty%20Alou	10	2009	0	20717
Matty%20Alou	10	2010	0	20268
Matty%20Alou	10	2011	0	21900
Matty%20Alou	11	2006	0	19553
Matty%20Alou	11	2007	0	15486
Matty%20Alou	11	2008	0	15794
Matty%20Alou	11	2009	0	20717
Matty%20Alou	11	2010	0	21564
Matty%20Alou	11	2011	0	34152
Matty%20Alou	12	2006	0	19553
Matty%20Alou	12	2007	0	15498
Matty%20Alou	12	2008	0	15867
Matty%20Alou	12	2009	0	20717
Matty%20Alou	12	2010	0	21601
Matty%20Alou	12	2011	0	41757
George%20Altman	1	2006	0	7854
George%20Altman	1	2007	0	9987
George%20Altman	1	2008	1	10652
George%20Altman	1	2009	0	14141
George%20Altman	1	2010	1	17784
George%20Altman	1	2011	1	18780
George%20Altman	2	2006	0	7854
George%20Altman	2	2007	0	9787
George%20Altman	2	2008	1	11096
George%20Altman	2	2009	1	17928
George%20Altman	2	2010	1	17784
George%20Altman	2	2011	1	18842
George%20Altman	3	2006	0	7850
George%20Altman	3	2007	0	9915
George%20Altman	3	2008	1	10970
George%20Altman	3	2009	1	17928
George%20Altman	3	2010	1	17784
George%20Altman	3	2011	1	18842
George%20Altman	4	2006	0	7850
George%20Altman	4	2007	0	10016
George%20Altman	4	2008	1	11285
George%20Altman	4	2009	1	17928
George%20Altman	4	2010	1	17784
George%20Altman	4	2011	1	18842
George%20Altman	5	2006	0	7850
George%20Altman	5	2007	0	10016
George%20Altman	5	2008	1	11285
George%20Altman	5	2009	1	17928
George%20Altman	5	2010	1	17378
George%20Altman	5	2011	1	18958
George%20Altman	6	2006	0	8094
George%20Altman	6	2007	0	10016
George%20Altman	6	2008	0	11762
George%20Altman	6	2009	1	17928
George%20Altman	6	2010	1	17322
George%20Altman	6	2011	1	18958
George%20Altman	7	2006	0	8558
George%20Altman	7	2007	0	10556
George%20Altman	7	2008	0	11632
George%20Altman	7	2009	1	17928
George%20Altman	7	2010	1	17322
George%20Altman	7	2011	1	19136
George%20Altman	8	2006	0	8883
George%20Altman	8	2007	0	10556
George%20Altman	8	2008	0	11632
George%20Altman	8	2009	1	17928
George%20Altman	8	2010	1	17322
George%20Altman	8	2011	1	19356
George%20Altman	9	2006	0	8883
George%20Altman	9	2007	0	10389
George%20Altman	9	2008	0	11833
George%20Altman	9	2009	1	17928
George%20Altman	9	2010	1	17322
George%20Altman	9	2011	1	19356
George%20Altman	10	2006	0	10098
George%20Altman	10	2007	0	10407
George%20Altman	10	2008	0	13884
George%20Altman	10	2009	1	17928
George%20Altman	10	2010	1	17589
George%20Altman	10	2011	1	19356
George%20Altman	11	2006	0	9966
George%20Altman	11	2007	1	10726
George%20Altman	11	2008	0	13884
George%20Altman	11	2009	1	17928
George%20Altman	11	2010	1	18861
George%20Altman	11	2011	1	19356
George%20Altman	12	2006	0	10223
George%20Altman	12	2007	1	10726
George%20Altman	12	2008	0	13995
George%20Altman	12	2009	1	17928
George%20Altman	12	2010	1	18823
George%20Altman	12	2011	1	19356
Max%20Alvis	1	2006	0	7306
Max%20Alvis	1	2007	0	7415
Max%20Alvis	1	2008	0	7232
Max%20Alvis	1	2009	0	10503
Max%20Alvis	1	2010	0	12646
Max%20Alvis	1	2011	0	13691
Max%20Alvis	2	2006	0	7306
Max%20Alvis	2	2007	0	7415
Max%20Alvis	2	2008	0	7816
Max%20Alvis	2	2009	0	12647
Max%20Alvis	2	2010	0	12646
Max%20Alvis	2	2011	0	13851
Max%20Alvis	3	2006	0	7404
Max%20Alvis	3	2007	0	7415
Max%20Alvis	3	2008	0	7816
Max%20Alvis	3	2009	0	12647
Max%20Alvis	3	2010	0	12646
Max%20Alvis	3	2011	0	13851
Max%20Alvis	4	2006	0	7404
Max%20Alvis	4	2007	0	7415
Max%20Alvis	4	2008	0	7914
Max%20Alvis	4	2009	0	12647
Max%20Alvis	4	2010	0	12646
Max%20Alvis	4	2011	0	13851
Max%20Alvis	5	2006	0	7753
Max%20Alvis	5	2007	0	7415
Max%20Alvis	5	2008	0	7914
Max%20Alvis	5	2009	0	12647
Max%20Alvis	5	2010	0	12646
Max%20Alvis	5	2011	0	13885
Max%20Alvis	6	2006	0	7753
Max%20Alvis	6	2007	0	7415
Max%20Alvis	6	2008	0	7914
Max%20Alvis	6	2009	0	12647
Max%20Alvis	6	2010	0	12442
Max%20Alvis	6	2011	0	13885
Max%20Alvis	7	2006	0	7753
Max%20Alvis	7	2007	0	7415
Max%20Alvis	7	2008	0	7914
Max%20Alvis	7	2009	0	12647
Max%20Alvis	7	2010	0	12442
Max%20Alvis	7	2011	0	14300
Max%20Alvis	8	2006	0	7753
Max%20Alvis	8	2007	0	7414
Max%20Alvis	8	2008	0	8039
Max%20Alvis	8	2009	0	12647
Max%20Alvis	8	2010	0	12442
Max%20Alvis	8	2011	0	14300
Max%20Alvis	9	2006	0	7753
Max%20Alvis	9	2007	0	7100
Max%20Alvis	9	2008	0	7868
Max%20Alvis	9	2009	0	12647
Max%20Alvis	9	2010	0	12442
Max%20Alvis	9	2011	0	14300
Max%20Alvis	10	2006	0	7753
Max%20Alvis	10	2007	0	7100
Max%20Alvis	10	2008	0	7860
Max%20Alvis	10	2009	0	12836
Max%20Alvis	10	2010	0	12442
Max%20Alvis	10	2011	0	14300
Max%20Alvis	11	2006	0	7753
Max%20Alvis	11	2007	0	7232
Max%20Alvis	11	2008	0	7860
Max%20Alvis	11	2009	0	12836
Max%20Alvis	11	2010	0	13769
Max%20Alvis	11	2011	0	14300
Max%20Alvis	12	2006	0	7753
Max%20Alvis	12	2007	0	7232
Max%20Alvis	12	2008	0	7860
Max%20Alvis	12	2009	0	12836
Max%20Alvis	12	2010	0	13691
Max%20Alvis	12	2011	0	13995
Mike%20Andrews	1	2006	0	6982
Mike%20Andrews	1	2007	0	8364
Mike%20Andrews	1	2008	0	14401
Mike%20Andrews	1	2009	0	18059
Mike%20Andrews	1	2010	0	28164
Mike%20Andrews	1	2011	0	30980
Mike%20Andrews	2	2006	0	7411
Mike%20Andrews	2	2007	0	8364
Mike%20Andrews	2	2008	0	14748
Mike%20Andrews	2	2009	0	18361
Mike%20Andrews	2	2010	0	28164
Mike%20Andrews	2	2011	0	31190
Mike%20Andrews	3	2006	0	7397
Mike%20Andrews	3	2007	0	8954
Mike%20Andrews	3	2008	0	14748
Mike%20Andrews	3	2009	0	19093
Mike%20Andrews	3	2010	0	28164
Mike%20Andrews	3	2011	0	31190
Mike%20Andrews	4	2006	0	7397
Mike%20Andrews	4	2007	0	8735
Mike%20Andrews	4	2008	0	14937
Mike%20Andrews	4	2009	0	19063
Mike%20Andrews	4	2010	0	28234
Mike%20Andrews	4	2011	0	31190
Mike%20Andrews	5	2006	0	7397
Mike%20Andrews	5	2007	0	8898
Mike%20Andrews	5	2008	0	14937
Mike%20Andrews	5	2009	0	19606
Mike%20Andrews	5	2010	0	28234
Mike%20Andrews	5	2011	0	31308
Mike%20Andrews	6	2006	0	7397
Mike%20Andrews	6	2007	0	8898
Mike%20Andrews	6	2008	0	14937
Mike%20Andrews	6	2009	0	19308
Mike%20Andrews	6	2010	0	28205
Mike%20Andrews	6	2011	0	31308
Mike%20Andrews	7	2006	0	8029
Mike%20Andrews	7	2007	0	8898
Mike%20Andrews	7	2008	0	14937
Mike%20Andrews	7	2009	0	27618
Mike%20Andrews	7	2010	0	28205
Mike%20Andrews	7	2011	0	31496
Mike%20Andrews	8	2006	0	8755
Mike%20Andrews	8	2007	0	8898
Mike%20Andrews	8	2008	0	14909
Mike%20Andrews	8	2009	0	30853
Mike%20Andrews	8	2010	0	28295
Mike%20Andrews	8	2011	0	31734
Mike%20Andrews	9	2006	0	8450
Mike%20Andrews	9	2007	0	9441
Mike%20Andrews	9	2008	0	14932
Mike%20Andrews	9	2009	0	30695
Mike%20Andrews	9	2010	0	28295
Mike%20Andrews	9	2011	0	31734
Mike%20Andrews	10	2006	0	8450
Mike%20Andrews	10	2007	0	14132
Mike%20Andrews	10	2008	0	14910
Mike%20Andrews	10	2009	0	30809
Mike%20Andrews	10	2010	0	28506
Mike%20Andrews	10	2011	0	31734
Mike%20Andrews	11	2006	0	8450
Mike%20Andrews	11	2007	0	14411
Mike%20Andrews	11	2008	0	14910
Mike%20Andrews	11	2009	0	28300
Mike%20Andrews	11	2010	0	31080
Mike%20Andrews	11	2011	0	31734
Mike%20Andrews	12	2006	0	8450
Mike%20Andrews	12	2007	0	14401
Mike%20Andrews	12	2008	0	14910
Mike%20Andrews	12	2009	0	28300
Mike%20Andrews	12	2010	0	30980
Mike%20Andrews	12	2011	0	31734
Nate%20Andrews	1	2006	5	35726
Nate%20Andrews	1	2007	0	7302
Nate%20Andrews	1	2008	0	7367
Nate%20Andrews	1	2009	0	8163
Nate%20Andrews	1	2010	0	12563
Nate%20Andrews	1	2011	0	14290
Nate%20Andrews	2	2006	5	35726
Nate%20Andrews	2	2007	0	7167
Nate%20Andrews	2	2008	0	7307
Nate%20Andrews	2	2009	0	10714
Nate%20Andrews	2	2010	0	12847
Nate%20Andrews	2	2011	0	14290
Nate%20Andrews	3	2006	5	35726
Nate%20Andrews	3	2007	0	7167
Nate%20Andrews	3	2008	0	7307
Nate%20Andrews	3	2009	0	10714
Nate%20Andrews	3	2010	0	12847
Nate%20Andrews	3	2011	0	14445
Nate%20Andrews	4	2006	5	35726
Nate%20Andrews	4	2007	0	7167
Nate%20Andrews	4	2008	0	8127
Nate%20Andrews	4	2009	0	12680
Nate%20Andrews	4	2010	0	12847
Nate%20Andrews	4	2011	0	14445
Nate%20Andrews	5	2006	5	35726
Nate%20Andrews	5	2007	0	7167
Nate%20Andrews	5	2008	0	8127
Nate%20Andrews	5	2009	0	12680
Nate%20Andrews	5	2010	0	12847
Nate%20Andrews	5	2011	0	14517
Nate%20Andrews	6	2006	5	35726
Nate%20Andrews	6	2007	0	7167
Nate%20Andrews	6	2008	0	8127
Nate%20Andrews	6	2009	0	12626
Nate%20Andrews	6	2010	0	12723
Nate%20Andrews	6	2011	0	14517
Nate%20Andrews	7	2006	0	6626
Nate%20Andrews	7	2007	0	7167
Nate%20Andrews	7	2008	0	8127
Nate%20Andrews	7	2009	0	12626
Nate%20Andrews	7	2010	0	12723
Nate%20Andrews	7	2011	0	14871
Nate%20Andrews	8	2006	0	6626
Nate%20Andrews	8	2007	0	7119
Nate%20Andrews	8	2008	0	8034
Nate%20Andrews	8	2009	0	12626
Nate%20Andrews	8	2010	0	12723
Nate%20Andrews	8	2011	0	14871
Nate%20Andrews	9	2006	0	6791
Nate%20Andrews	9	2007	0	7317
Nate%20Andrews	9	2008	0	8015
Nate%20Andrews	9	2009	0	12652
Nate%20Andrews	9	2010	0	13133
Nate%20Andrews	9	2011	0	14871
Nate%20Andrews	10	2006	0	6791
Nate%20Andrews	10	2007	0	7317
Nate%20Andrews	10	2008	0	8163
Nate%20Andrews	10	2009	0	12563
Nate%20Andrews	10	2010	0	12945
Nate%20Andrews	10	2011	0	14871
Nate%20Andrews	11	2006	0	7286
Nate%20Andrews	11	2007	0	7317
Nate%20Andrews	11	2008	0	8163
Nate%20Andrews	11	2009	0	12563
Nate%20Andrews	11	2010	0	14290
Nate%20Andrews	11	2011	0	14871
Nate%20Andrews	12	2006	0	7286
Nate%20Andrews	12	2007	0	7367
Nate%20Andrews	12	2008	0	8163
Nate%20Andrews	12	2009	0	12563
Nate%20Andrews	12	2010	0	14290
Nate%20Andrews	12	2011	0	14624
Joaquin%20Andujar	1	2006	0	2979
Joaquin%20Andujar	1	2007	0	2979
Joaquin%20Andujar	1	2008	0	2979
Joaquin%20Andujar	1	2009	0	2979
Joaquin%20Andujar	1	2010	0	2979
Joaquin%20Andujar	1	2011	0	3206
Joaquin%20Andujar	2	2006	0	2979
Joaquin%20Andujar	2	2007	0	2979
Joaquin%20Andujar	2	2008	0	2979
Joaquin%20Andujar	2	2009	0	2979
Joaquin%20Andujar	2	2010	0	2979
Joaquin%20Andujar	2	2011	0	3206
Joaquin%20Andujar	3	2006	0	2979
Joaquin%20Andujar	3	2007	0	2979
Joaquin%20Andujar	3	2008	0	2979
Joaquin%20Andujar	3	2009	0	2979
Joaquin%20Andujar	3	2010	0	3206
Joaquin%20Andujar	3	2011	0	3206
Joaquin%20Andujar	4	2006	0	2979
Joaquin%20Andujar	4	2007	0	2979
Joaquin%20Andujar	4	2008	0	2979
Joaquin%20Andujar	4	2009	0	2979
Joaquin%20Andujar	4	2010	0	3206
Joaquin%20Andujar	4	2011	0	3206
Joaquin%20Andujar	5	2006	0	2979
Joaquin%20Andujar	5	2007	0	2979
Joaquin%20Andujar	5	2008	0	2979
Joaquin%20Andujar	5	2009	0	2979
Joaquin%20Andujar	5	2010	0	3206
Joaquin%20Andujar	5	2011	0	3206
Joaquin%20Andujar	6	2006	0	2979
Joaquin%20Andujar	6	2007	0	2979
Joaquin%20Andujar	6	2008	0	2979
Joaquin%20Andujar	6	2009	0	2979
Joaquin%20Andujar	6	2010	0	3206
Joaquin%20Andujar	6	2011	0	3206
Joaquin%20Andujar	7	2006	0	2979
